date,tnh_flow_{t-11},tnh_flow_{t-10},tnh_flow_{t-9},tnh_flow_{t-8},tnh_flow_{t-7},tnh_flow_{t-6},tnh_flow_{t-5},tnh_flow_{t-4},tnh_flow_{t-3},tnh_flow_{t-2},tnh_flow_{t-1},tnh_flow_{t},tnh_flow_{t+1},flow_{t+1}
1996-04-30,395.8333333333333,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,354.0123456790124
1996-05-31,714.979092,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,539.8745519713261
1996-06-30,559.0277777777778,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,560.1851851851852
1996-07-31,532.0340501792115,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,722.8195937873357
1996-08-31,984.9163679808842,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,713.8590203106332
1996-09-30,998.8425925925926,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,603.0092592592592
1996-10-31,673.1630824,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,390.1583035
1996-11-30,415.89506172839504,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,451.00308641975306
1996-12-31,213.00029868578247,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,452.8823178016726
1997-01-31,136.9847670250896,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,123.99193548387096
1997-02-28,145.99297573435504,207.9973118,331.01851851851853,557.0489844683393,787.8086419753088,650.0149342891278,713.8590203106332,645.8333333333333,595.1314217443249,355.0154320987654,178.01672640382318,131.0110513739546,118.01421957671958,375.0
