date,flow_{t+1},CER-CNN
1992-04-30,388.8888888888889,352.41547
1992-05-31,554.0621266427718,676.42694
1992-06-30,689.0432098765432,962.4602
1992-07-31,658.9755077658302,1863.1489
1992-08-31,629.1069295101554,1426.3896
1992-09-30,393.13271604938274,1151.1234
1992-10-31,229.01732377538826,1395.8995
1992-11-30,498.84259259259267,556.21985
1992-12-31,630.9737157,283.5616
1993-01-31,538.0077658303464,237.31573
1993-02-28,646.9080687830688,224.86316
1993-03-31,507.1311230585424,271.76318
1993-04-30,491.89814814814815,446.88083
1993-05-31,611.1857825567503,686.13745
1993-06-30,778.1635802469136,1058.5037
1993-07-31,710.1254480286739,1534.1587
1993-08-31,769.8626045400239,1811.2659
1993-09-30,839.1203703703703,1057.6381
1993-10-31,607.0788530465951,879.3076
1993-11-30,591.0493827160494,466.46063
1993-12-31,573.8500597371565,271.83295
1994-01-31,648.8948626,212.6348
1994-02-28,663.0291005291006,209.82175
1994-03-31,729.9133811230586,243.66315
1994-04-30,628.0864197530864,456.09793
1994-05-31,906.1379928315412,922.9569
1994-06-30,785.1080246913581,1177.49
1994-07-31,623.8799283154121,1444.475
1994-08-31,788.9038231780168,1072.8811
1994-09-30,704.8611111111111,1323.8591
1994-10-31,679.1367980884111,1040.4866
1994-11-30,618.8271604938271,596.5303
1994-12-31,716.0991636798088,283.65488
1995-01-31,729.1666666666666,227.40561
1995-02-28,644.8412698412699,220.94504
1995-03-31,682.8703703703703,412.6749
1995-04-30,444.0586419753087,585.432
1995-05-31,586.1708482676224,816.1268
1995-06-30,783.1790123,976.123
1995-07-31,800.8512544802867,1059.0496
1995-08-31,655.9886499402628,1680.4739
1995-09-30,594.1358024691358,1597.5203
1995-10-31,650.0149342891278,745.208
1995-11-30,569.0586419753087,625.49115
1995-12-31,320.0044802867383,300.17593
1996-01-31,449.89545997610514,251.84201
1996-02-29,484.1155810983397,248.24756
1996-03-31,461.84289127837513,460.12955
1996-04-30,354.0123456790124,668.70807
1996-05-31,539.8745519713261,812.9835
1996-06-30,560.1851851851852,1076.3557
1996-07-31,722.8195937873357,1240.3116
1996-08-31,713.8590203106332,1341.255
1996-09-30,603.0092592592592,1137.2323
1996-10-31,390.15830350000005,876.38525
1996-11-30,451.003086419753,546.93256
1996-12-31,452.8823178016726,274.43387
1997-01-31,123.99193548387096,232.50238
1997-02-28,375.0,215.89084
1997-03-31,270.98267622461174,356.0298
1997-04-30,352.0061728395062,567.04034
1997-05-31,471.92353643966555,753.1519
1997-06-30,655.8641975308642,985.5042
1997-07-31,521.9534050179211,1249.095
1997-08-31,355.9961170848268,1021.5805
1997-09-30,452.16049382716045,910.13104
1997-10-31,570.8632019,785.39453
1997-11-30,576.0030864197531,442.20068
1997-12-31,423.0137395459976,258.36322
1998-01-31,393.14516129032256,213.2575
1998-02-28,343.99801587301585,223.18411
1998-03-31,345.99014336917566,279.3309
1998-04-30,342.0138888888889,507.61145
1998-05-31,399.1188769414576,720.13635
1998-06-30,604.9382716049382,831.12305
1998-07-31,440.9348864994026,1186.1931
1998-08-31,445.0418160095579,1516.5684
1998-09-30,513.8888888888889,1855.1318
1998-10-31,524.9402628434887,1294.5851
1998-11-30,503.0864197530864,561.6899
1998-12-31,514.8596176821983,299.65005
1999-01-31,537.0322580645161,226.96382
1999-02-28,563.1428571428571,231.01671
1999-03-31,607.9354838709677,292.27972
1999-04-30,610.5333333333333,490.00598
1999-05-31,564.9677419354839,676.081
1999-06-30,664.5,1292.2509
1999-07-31,647.8387096774194,2133.2236
1999-08-31,502.7419355,1414.0431
1999-09-30,640.1,796.0369
1999-10-31,594.8387096774194,815.6759
1999-11-30,609.4666666666667,506.10474
1999-12-31,613.9677419354839,318.19803
2000-01-31,681.9354838709677,214.83415
2000-02-29,630.1379310344828,213.31476
2000-03-31,562.2580645,251.58047
2000-04-30,704.5999999999999,462.9639
2000-05-31,625.1612903225806,613.24713
2000-06-30,555.8933333333333,1082.4255
2000-07-31,647.7096774193549,938.1427
2000-08-31,641.5806451612904,866.0995
2000-09-30,510.1666666666667,1070.5426
2000-10-31,618.0322580645161,823.43616
2000-11-30,649.3666666666667,500.58017
2000-12-31,559.7419355,279.3088
2001-01-31,480.80645161290323,211.95518
2001-02-28,518.4285714285714,222.72806
2001-03-31,500.0322580645161,262.63538
2001-04-30,468.3333333333333,453.70706
2001-05-31,587.1612903225806,694.2042
2001-06-30,598.9666666666667,938.4074
2001-07-31,617.516129,877.3575
2001-08-31,562.2258064516129,767.29346
2001-09-30,501.7,953.23096
2001-10-31,420.9354838709677,1351.8838
2001-11-30,628.9333333333333,604.37036
2001-12-31,661.7096774193549,262.93985
2002-01-31,385.90322580645164,189.88792
2002-02-28,378.3928571428572,196.40997
2002-03-31,476.8419354838708,236.77855
2002-04-30,536.8333333333334,392.66644
2002-05-31,552.483871,560.51526
2002-06-30,454.76666666666665,939.43787
2002-07-31,512.4516129032259,1027.6118
2002-08-31,549.0645161290323,768.76184
2002-09-30,530.4,706.131
2002-10-31,760.4193548387096,757.3049
2002-11-30,666.9666666666667,387.11697
2002-12-31,506.0645161290322,229.2756
2003-01-31,373.64516129032256,185.61499
2003-02-28,214.75,192.06798
2003-03-31,253.06451612903223,246.00545
2003-04-30,387.8666666666667,326.27734
2003-05-31,394.9870967741937,466.58228
2003-06-30,426.1,719.0172
2003-07-31,510.6774193548388,877.02454
2003-08-31,342.48387096774195,1289.7854
2003-09-30,409.00000000000006,1615.1616
2003-10-31,403.2580645,1425.7
2003-11-30,487.30000000000007,678.2132
2003-12-31,398.41935483870975,311.1374
2004-01-31,429.12903225806457,228.66925
2004-02-29,504.8275862068965,238.33626
2004-03-31,528.7419355,260.53717
2004-04-30,468.4333333333333,377.4663
2004-05-31,516.2258064516129,489.86148
2004-06-30,587.6333333333333,870.42615
2004-07-31,542.8709677419355,890.92944
2004-08-31,333.80612903225807,880.2225
2004-09-30,441.7333333333334,1210.7428
2004-10-31,537.7096774193549,1266.6011
2004-11-30,484.4,657.7332
2004-12-31,504.5806451612903,277.13223
2005-01-31,513.1612903225806,225.79533
2005-02-28,406.8571428571429,224.36487
2005-03-31,457.93548387096774,246.48605
2005-04-30,523.1,355.1761
2005-05-31,556.3548387096774,777.3441
2005-06-30,532.2333333333333,1021.92834
2005-07-31,588.9032258064516,2153.9985
2005-08-31,584.7419355,1391.6279
2005-09-30,591.5333333333333,1167.2345
2005-10-31,775.0322580645161,1592.7885
2005-11-30,558.3333333333334,622.7753
2005-12-31,502.3225806451612,341.69226
2006-01-31,433.4516129032258,246.15675
2006-02-28,454.82142857142856,243.49182
2006-03-31,648.0,303.00092
2006-04-30,924.2333333333332,484.304
2006-05-31,948.6129032258065,808.7239
2006-06-30,775.5666666666667,1088.5814
2006-07-31,900.5161290000001,1277.9994
2006-08-31,651.7419355,977.19006
2006-09-30,531.6333333333333,1147.4551
2006-10-31,512.2903225806451,842.38354
2006-11-30,506.0666666666666,513.47614
2006-12-31,488.93548387096774,261.7618
2007-01-31,495.51612903225805,212.14488
2007-02-28,481.4285714285714,197.03632
2007-03-31,568.4258064516129,245.39606
2007-04-30,571.6733333333333,342.9248
2007-05-31,664.7419355,509.81592
2007-06-30,819.9333333333333,960.67975
2007-07-31,673.7096774193549,1352.8936
2007-08-31,824.6774193548387,1016.3696
2007-09-30,821.2666666666667,1023.55743
2007-10-31,533.6451612903226,1015.6863
2007-11-30,466.73333333333335,530.14343
2007-12-31,498.74193549999995,265.77423
2008-01-31,493.3548387096775,206.10017
2008-02-29,522.1379310344828,216.7816
2008-03-31,438.5806451612903,248.06223
2008-04-30,707.9333333333333,431.2378
2008-05-31,782.2580645161291,651.0966
2008-06-30,926.2333333333332,824.8996
2008-07-31,805.0967741935484,1020.07697
2008-08-31,782.6129032258066,1338.3337
2008-09-30,661.9666666666667,1144.631
2008-10-31,525.7419355,1459.9827
2008-11-30,449.83000000000004,691.7213
2008-12-31,509.09677419354836,285.96396
2009-01-31,460.21290322580643,232.53423
2009-02-28,564.4642857142857,221.37564
2009-03-31,573.516129,262.84445
2009-04-30,918.9666666666668,376.15533
2009-05-31,936.0967741935484,726.8701
2009-06-30,851.8,1066.037
2009-07-31,618.0645161290323,1866.7944
2009-08-31,665.9677419354839,1588.777
2009-09-30,635.3666666666667,1686.148
2009-10-31,602.8709677419355,1249.2483
2009-11-30,666.1333333333334,553.2883
2009-12-31,545.7096774193549,343.1401
2010-01-31,506.38709677419365,250.24986
2010-02-28,444.3214285714286,242.502
2010-03-31,500.7419355,319.40024
2010-04-30,838.0,439.2415
2010-05-31,906.2903225806452,772.75214
2010-06-30,910.2,1294.0635
2010-07-31,1045.6129032258063,2372.413
2010-08-31,1101.8064516129032,1204.1921
2010-09-30,880.3,836.39795
2010-10-31,568.5483870967741,690.68744
2010-11-30,539.6333333333333,440.44272
2010-12-31,595.2258064516129,268.33365
2011-01-31,558.2580645,220.43765
2011-02-28,340.2142857142857,206.90036
2011-03-31,583.5806451612904,228.42506
2011-04-30,819.2666666666667,332.16232
2011-05-31,845.2580645,541.2232
2011-06-30,728.5,891.4317
2011-07-31,696.5483870967741,1267.2886
2011-08-31,659.8709677419355,920.40924
2011-09-30,648.3333333333334,1118.7863
2011-10-31,578.0967741935484,1286.1086
2011-11-30,564.0333333333333,649.71436
2011-12-31,580.2580645,281.67218
2012-01-31,511.35483870967744,229.95354
2012-02-29,468.7241379310345,205.32158
2012-03-31,459.1290322580645,238.21016
2012-04-30,605.6333333333333,353.27902
2012-05-31,856.0645161290323,807.2023
2012-06-30,852.9666666666667,1027.246
2012-07-31,1100.741935483871,2233.346
2012-08-31,1644.1935483870968,2379.4788
2012-09-30,956.6333333333333,1526.6997
2012-10-31,862.483871,1016.10876
2012-11-30,718.1600000000001,543.1086
2012-12-31,558.4516129032259,319.61212
2013-01-31,614.9451612964754,249.71674
2013-02-28,510.9642857142858,234.96011
2013-03-31,616.483871,314.21225
2013-04-30,789.9,407.69022
2013-05-31,878.8064516129032,644.8226
2013-06-30,846.6666666666666,995.23425
2013-07-31,744.483871,1688.1555
2013-08-31,847.4516129032259,1138.9578
2013-09-30,746.2333333333333,810.2393
2013-10-31,619.2258064516129,845.8838
2013-11-30,716.3,444.74048
2013-12-31,571.6774193548387,259.71213
2014-01-31,597.5806451612904,214.23007
2014-02-28,501.9285714285714,211.39156
2014-03-31,561.1290322580645,256.18634
2014-04-30,497.953333346049,348.45016
2014-05-31,677.6129032258065,683.77594
2014-06-30,722.2,946.30695
2014-07-31,817.5483870967741,1270.6221
2014-08-31,840.483871,1328.2343
2014-09-30,828.6666666666666,1930.4094
2014-10-31,645.2258064516129,1464.8594
2014-11-30,698.6,540.04407
2014-12-31,562.0,277.31442
2015-01-31,510.7419355,222.36604
2015-02-28,490.6785714285714,219.06155
2015-03-31,625.5483870967741,261.8463
2015-04-30,597.6666666666666,382.9211
2015-05-31,638.7741935483871,559.0757
2015-06-30,606.7829999999999,907.42413
2015-07-31,807.6451612903226,1241.7632
2015-08-31,746.8387096774194,727.4871
2015-09-30,637.1666666666666,842.3727
2015-10-31,584.9677419354839,1034.2615
2015-11-30,574.1333333333333,459.87708
2015-12-31,476.83870967741933,258.09985
2016-01-31,468.32258064516134,213.22256
2016-02-29,452.655172413793,207.16011
2016-03-31,513.483871,245.27458
2016-04-30,470.5333333333334,376.15237
2016-05-31,565.483871,578.74255
2016-06-30,552.5666666666667,633.40607
2016-07-31,704.8064516129032,749.0192
2016-08-31,510.48387099999997,655.45276
2016-09-30,406.93333333333334,1014.11176
2016-10-31,427.0967741935484,1080.0054
2016-11-30,372.3333333333333,587.27545
2016-12-31,323.61290322580646,258.55905
2017-01-31,332.1290322580645,210.10985
2017-02-28,416.3571428571428,221.23256
2017-03-31,448.4193548387097,284.91663
2017-04-30,483.5,397.79852
2017-05-31,529.5483870967741,640.424
2017-06-30,557.1,990.94867
2017-07-31,639.7741935483871,852.19574
2017-08-31,578.0967741935484,732.1876
2017-09-30,506.6333333333334,1506.3225
2017-10-31,497.1612903225807,1922.0437
2017-11-30,487.8999999999999,840.6839
2017-12-31,514.3548387096774,342.02606
2018-01-31,471.8387096774193,231.6124
2018-02-28,426.75,224.8117
2018-03-31,481.8064516129031,252.02815
2018-04-30,670.4666666666667,429.06177
2018-05-31,884.1290322580644,842.3048
2018-06-30,1016.3000000000001,1169.0985
