YQ,natural_flow,VIF_MLR,VIF_LSTM,VIF_LSTM_MLR,VIF_XGB,VIF_BILSTM,VIF_CNN,CER-XGB,CER-LSTM,CER-BILSTM,CER-CNN,CER-MLR,CER-BiLSTM
1998-4,262,252.68316463165297,227.55025333333333,242.18803139801523,225.60455,219.89856,258.7261866666667,225.60455000000002,227.55025333333333,219.89856,258.7261866666667,252.68316463165297,219.89856
1999-1,320,334.3510302425891,326.3609666666666,293.38884,335.47,318.98828333333336,486.1222333333333,335.46999999999997,326.3609666666666,318.98828333333336,486.1222333333333,334.3510302425891,318.98828333333336
1999-2,1709,1849.2633014934656,1791.4507,1777.8530666666666,1832.667133333333,1770.5899000000002,1613.1725333333334,1832.6671333333334,1791.4507,1770.5899000000002,1613.1725333333334,1849.2633014934656,1770.5899000000002
1999-3,850,950.0131868455044,928.5559633333332,907.9274,884.9028133333335,903.2432866666668,705.93918,884.9028133333335,928.5559633333332,903.2432866666668,705.93918,950.0131868455043,903.2432866666667
1999-4,217,226.19737585469576,204.58653,226.5534992130973,204.83946,200.70174,235.81923666666668,204.83946,204.58653,200.70174,235.81923666666668,226.19737585469576,200.70174
2000-1,400,373.2183815854026,355.49086333333327,320.503025206725,363.8004800000001,347.64682,442.5971666666667,363.80048000000005,355.49086333333327,347.64682,442.5971666666667,373.2183815854026,347.64682
2000-2,850,900.4219358451364,859.5830666666667,830.7635866666666,913.3798466666668,869.9547466666667,962.2225666666668,913.3798466666667,859.5830666666667,869.9547466666667,962.2225666666667,900.4219358451364,869.9547466666667
2000-3,625,711.002561730813,700.9216433333332,639.0732666666667,656.17396,686.9189133333333,798.18631,656.17396,700.9216433333332,686.9189133333333,798.18631,711.002561730813,686.9189133333333
2000-4,238,211.1309993658064,195.5093,196.745956112225,193.13586666666663,192.60512000000003,232.54103,193.13586666666666,195.50930000000002,192.60512000000003,232.54103,211.13099936580633,192.60512000000003
2001-1,415,345.9707408087125,328.06097666666665,322.690362441608,336.84754000000004,317.9987233333333,470.1822133333333,336.84754000000004,328.06097666666665,317.9987233333333,470.1822133333333,345.9707408087125,317.9987233333333
2001-2,910,720.9611064221307,684.2628166666667,680.8699399999999,719.0006033333334,678.6290133333333,861.0194533333333,719.0006033333334,684.2628166666667,678.6290133333333,861.0194533333333,720.9611064221307,678.6290133333333
2001-3,670,752.8710042842328,735.8402666666667,708.7819800000001,698.0082433333333,724.1119333333332,969.8283733333332,698.0082433333333,735.8402666666667,724.1119333333332,969.8283733333333,752.8710042842328,724.1119333333332
