index,CER-XGB,CER-LSTM,CER-BiLSTM,CER-CNN,CER-MLR,E_XGB,E_LSTM,E_BiLSTM,E_CNN,E_MLR,R_XGB,R_LSTM,R_BiLSTM,R_CNN,R_MLR
H5_MHE,0.0009871208495421,-0.0628249553495204,-0.0800739010510557,0.01765850338688,0.0036607801537767,0.0209318661134717,-0.0654875349123293,0.0430693340227123,0.1025327253350482,-1.2067377590776411,-0.0003516094484362,-0.0674201868087414,-0.0559836861501754,-0.0175263301682009,0.0070955154746891
H5_MAHE,0.0063471988152936,0.0738665257534246,0.0831671932542476,0.0423532172559213,0.0591776511829988,0.1037517309987806,0.1977373024131351,0.1223308257263886,0.1385665097929088,1.4902723486052416,0.0172692057652931,0.0789446237517282,0.069168184946286,0.0657383166877733,0.0643553521863522
H5_RMSHE,0.0155299837258526,0.1090974844557424,0.1155462808529864,0.0603738354045619,0.0897794744814899,0.1373533891780071,0.2507540295938601,0.1582829460900293,0.1877516807036184,19.684357985587493,0.0296988927293246,0.1231265925226263,0.1111336343934167,0.0870846778844731,0.0925504933581257
H6_MHE,0.0009912711061783,-0.062026123539205,-0.0792237094020221,0.0175585443564189,0.0040930316241498,0.0203475281489629,-0.0619740501156146,0.0422087961493073,0.0998742284339843,0.0039276141818606,-0.0003335970723326,-0.0660904211491829,-0.0549255009230087,-0.0174867195279263,0.0074411863017295
H6_MAHE,0.0063404120912482,0.0730574146337656,0.0823151727806942,0.0422364750053962,0.0585864365999416,0.1025888406677854,0.191933883692546,0.1206764075151201,0.1358172142852388,0.2670268346128394,0.0172387508637606,0.0776069912946796,0.068102095382544,0.0654371975835587,0.0637994038973816
H6_RMSHE,0.0154624338015506,0.1057549516387096,0.1124344698911507,0.0600537466706101,0.0862437235298519,0.1345851504721825,0.2395557599689841,0.1547020969530217,0.1820440435993492,0.3456695743116361,0.029460272240894,0.1161103178763027,0.1051365434076127,0.0863821814893276,0.0896780774497807
H7_MHE,0.0013201976346758,-0.1116187863949243,-0.1447788638999918,0.0218305332090292,0.014574509828433,0.0445259029009645,-0.0794879956870155,0.0808392235006917,0.147346411846919,39.50671659370859,0.0001139766617219,-0.1349062130156862,-0.1093757599471989,-0.0185978964163565,0.020908040618111
H7_MAHE,0.0075435861852336,0.1337947261023343,0.1509878081556454,0.0488875593838224,0.1125000706997647,0.1578895104017947,0.4111147096892642,0.186573212783857,0.1897612764605784,176.22729964893605,0.0228240252111881,0.1612969053558358,0.1387458686509749,0.0877959118065574,0.1185373456555663
H7_RMSHE,0.0179045075500608,0.1843431740599874,0.1979973905019344,0.0715068934546493,0.1557169737235856,0.2173399958384679,0.5034054007729096,0.2498373657277544,0.2682275966612859,226.2446893049431,0.0379129100123174,0.2250056500311988,0.1991939260055676,0.1169007670923221,0.15901358801056
H8_MHE,0.001011540252427,-0.0514176831550765,-0.0675999296493184,0.0149881447839474,0.0062009277047276,0.017537699769858,-0.0227666521547052,0.033053559030501,0.0654547700467856,0.0287978985519918,7.550887097151948e-05,-0.0556712048718723,-0.0453068657706841,-0.0100536642598599,0.0091216632617424
H8_MAHE,0.0057799233035965,0.0616331269738917,0.0704990005742612,0.0335646322131745,0.0478647181550524,0.0621889428361615,0.117749925762778,0.0762860952296095,0.0842964586570039,0.1284585593273453,0.0151207830505443,0.0665617458420513,0.0574728847620471,0.0474607773336723,0.0517149249305662
H8_RMSHE,0.0137184991179115,0.0849184910690677,0.0924486441468764,0.0490943424004551,0.0662519500021319,0.0856050825847416,0.1441834776828943,0.1021535556441429,0.1191530586975305,0.1649180739957579,0.025117080874501,0.0928521775254278,0.0825123635458768,0.0631943009980768,0.0693737127436676
H10_MHE,0.0009867851282976,-0.0620618624935555,-0.0792263836386537,0.0175056403518618,0.0039472663110234,0.0204468867497986,-0.0630671002462966,0.0423675847961135,0.1003610401627684,-0.0085864016421679,-0.0003433668328238,-0.0662795106384798,-0.055072063730974,-0.0175054145396667,0.007303440163833
H10_MAHE,0.0063274776256224,0.0730729422488184,0.0823126895547871,0.0421374987217744,0.0585860724049878,0.1026830164462411,0.1934356094356024,0.1209299404846785,0.1362961089137069,0.2830308249074945,0.0172036869031453,0.0777699493221497,0.0682195478516824,0.0653509468175708,0.0637819657495615
H10_RMSHE,0.0154627038998151,0.1063184964393638,0.1129070103620047,0.0599119037047737,0.0869222581977915,0.1350504042779528,0.2427220212457267,0.1554883691643873,0.1832148801573552,0.4540523440572864,0.0294769772812421,0.117662997768039,0.1064508489584881,0.0863291388349123,0.0901810711945399
G_MEAN_DIFF,1.001052945436415,0.9349218692995436,0.9182800552276026,1.0209905758286648,1.0043590099433286,1.0241303854606256,0.9467637188824868,1.0452579925092171,1.1211457691848823,0.9312582412717656,0.9999762907962833,0.9311064480643678,0.942565970126034,0.9852618284735132,1.0085548454223126
MEAN_VAR,0.0002381214670039,0.007451947908958,0.0064711731244267,0.0032829887614013,0.0075398980588734,0.0178205365178794,0.0549365204641346,0.0223816207039449,0.0234953539285212,0.2060898048507558,0.0008687742888569,0.0094516075132852,0.0082988510403943,0.0071462806737719,0.0080792853635679
PPMAE,67.86543887458271,66.47621435776355,58.54335848191062,31.036472211655585,65.62079596434536,113.58887582688492,648.0741483707327,84.10269978569028,156.61704200054044,567.2894621214442,104.07235372003188,76.71400291757749,75.85313433160346,94.62903546203228,76.50296684301465
LPMAE,2.112024244439191,20.08667459710104,24.410895107730543,26.89277224104228,22.823749995853607,43.22385684727246,32.65782788449128,42.70561044177366,87.3627747953644,73.56507208539038,5.353247114579801,19.67751486611271,17.527350188566135,27.91116870627663,21.500048884463837
