date,flow,E-LSTM
1991-10-31,552.942054958184,1184.6692
1991-11-30,731.0956790123457,649.60645
1991-12-31,341.9952210274791,342.9496
1992-01-31,678.0167264038232,224.32123
1992-02-29,399.90421455938696,208.11794
1992-03-31,359.99103942652323,265.06854
1992-04-30,400.0771604938272,393.62408
1992-05-31,548.8351254480286,742.3707
1992-06-30,710.6481481481483,1065.5304
1992-07-31,616.0394265232975,1793.5404
1992-08-31,582.0639187574671,1674.3254
1992-09-30,368.98148148148147,1451.115
1992-10-31,241.0020908004779,1335.4917
1992-11-30,542.824074074074,639.35815
1992-12-31,691.8309438470728,328.55676
1993-01-31,551.0752688172043,210.59875
1993-02-28,644.0145502645503,224.19095
1993-03-31,508.1391875746714,262.6235
1993-04-30,506.9444444444444,442.63467
1993-05-31,598.1182795698925,776.3659
1993-06-30,734.9537037037037,1064.9868
1993-07-31,686.9772998805256,1595.346
1993-08-31,745.9677419354839,1848.0575
1993-09-30,804.0123456790124,1424.3718
1993-10-31,611.9324970131422,973.93286
1993-11-30,592.9783950617284,527.8799
1993-12-31,595.1314217443249,312.31058
1994-01-31,651.1350059737157,235.32166
1994-02-28,689.0707671957673,216.47652
1994-03-31,729.9133811230586,252.91914
1994-04-30,643.9043209876544,371.30554
1994-05-31,894.9372759856631,861.22906
1994-06-30,724.9228395061729,1266.0497
1994-07-31,583.9307048984468,1329.3638
1994-08-31,734.0203106332139,1087.1348
1994-09-30,663.966049382716,1212.9313
1994-10-31,632.0937873357228,1258.9863
1994-11-30,599.9228395061729,684.7375
1994-12-31,703.0316606929509,359.67654
1995-01-31,704.8984468339307,222.28069
1995-02-28,689.8974867724869,197.81786
1995-03-31,636.9474313022699,267.9514
1995-04-30,430.1697530864197,383.857
1995-05-31,589.15770609319,922.7492
1995-06-30,750.0000000000001,1196.8552
1995-07-31,716.0991636798088,1199.9325
1995-08-31,533.9008363201912,1548.5344
1995-09-30,609.9537037037037,1454.2668
1995-10-31,655.9886499402628,1042.7782
1995-11-30,621.9135802469136,582.8152
1995-12-31,344.0113500597371,356.64392
1996-01-31,464.82974910394273,256.70053
1996-02-29,502.0753512132823,244.78795
1996-03-31,455.86917562724017,274.93863
1996-04-30,330.0154320987654,386.36743
1996-05-31,529.0471923536439,936.18353
1996-06-30,520.8333333333334,1483.0723
1996-07-31,666.0692951015532,1446.3185
1996-08-31,661.9623655913979,1262.0249
1996-09-30,582.175925925926,1192.7753
1996-10-31,378.9575866188769,960.97595
1996-11-30,461.033950617284,607.3841
1996-12-31,486.857825567503,379.3174
1997-01-31,406.95937873357224,268.64297
1997-02-28,391.9890873015873,240.14368
1997-03-31,275.01493428912784,293.749
1997-04-30,339.0046296296297,422.37177
1997-05-31,455.1224611708482,844.5143
1997-06-30,667.0524691358024,1148.2323
1997-07-31,527.9271206690562,1393.2672
1997-08-31,293.98148148148147,1323.5952
1997-09-30,474.9228395061728,1242.7542
1997-10-31,620.1463560334528,1023.042
1997-11-30,532.0216049382716,572.4035
1997-12-31,424.1338112305854,323.74167
1998-01-31,387.91816009557937,235.34778
1998-02-28,342.01388888888886,235.35123
1998-03-31,331.989247311828,269.03098
1998-04-30,291.0108024691358,521.141
1998-05-31,363.01523297491036,774.0779
1998-06-30,582.9475308641976,900.28076
1998-07-31,390.90501792114696,1160.4502
1998-08-31,417.04002389486254,1481.8104
1998-09-30,481.8672839506172,1594.5171
1998-10-31,529.0471923536439,1283.1635
1998-11-30,498.070987654321,692.3929
1998-12-31,501.0454002389486,378.76917
1999-01-31,492.41935483870975,260.33603
1999-02-28,536.9642857142857,256.8493
1999-03-31,557.9032258064516,293.01288
1999-04-30,556.7333333333333,477.8981
1999-05-31,532.0967741935484,862.0385
1999-06-30,629.7666666666667,1622.7639
1999-07-31,574.7096774193549,2181.315
1999-08-31,535.1612903225806,1443.6508
1999-09-30,616.1666666666666,1076.2621
1999-10-31,563.5483870967741,1049.0613
1999-11-30,571.0333333333333,665.4297
1999-12-31,579.6129032258065,389.4563
2000-01-31,620.5483870967743,274.03308
2000-02-29,571.5862068965517,236.88052
2000-03-31,515.0,268.85934
2000-04-30,650.8,420.31567
2000-05-31,622.2903225806451,717.9467
2000-06-30,532.7333333333333,937.03815
2000-07-31,587.0645161290323,1025.8369
2000-08-31,576.0967741935484,1010.5191
2000-09-30,443.5,1142.52
2000-10-31,552.4193548387096,972.3278
2000-11-30,586.0666666666667,590.9714
2000-12-31,490.0322580645161,368.77695
2001-01-31,401.4516129032258,267.49164
2001-02-28,454.3928571428572,254.6912
2001-03-31,414.35483870967744,302.47452
2001-04-30,404.8333333333333,463.84647
2001-05-31,537.4516129032259,701.4974
2001-06-30,543.7666666666667,1151.7709
2001-07-31,549.1290322580645,1125.454
2001-08-31,578.483870967742,1066.3297
2001-09-30,449.2333333333333,1257.8582
2001-10-31,385.61290322580646,1288.049
2001-11-30,620.5333333333333,734.20874
2001-12-31,583.0,405.05133
2002-01-31,357.96774193548384,263.9883
2002-02-28,323.07142857142856,249.55692
2002-03-31,424.5161290322581,285.27252
2002-04-30,465.50000000000006,473.00986
2002-05-31,489.741935483871,683.45953
2002-06-30,366.33333333333326,984.39404
2002-07-31,468.5806451612903,1225.9442
2002-08-31,521.3548387096774,1078.7648
2002-09-30,496.1666666666667,958.87994
2002-10-31,720.0967741935483,696.10126
2002-11-30,608.1333333333333,460.11963
2002-12-31,461.6774193548387,292.5215
2003-01-31,318.4258064516129,220.48607
2003-02-28,184.1107142857143,197.88263
2003-03-31,214.9032258064516,235.64977
2003-04-30,362.6333333333334,386.92017
2003-05-31,358.0322580645161,585.4996
2003-06-30,392.79999999999995,772.82086
2003-07-31,433.5161290322581,998.397
2003-08-31,288.51612903225805,1386.3186
2003-09-30,360.9333333333332,1442.1567
2003-10-31,371.8387096774192,1287.0007
2003-11-30,456.7333333333333,724.0807
2003-12-31,381.06451612903226,377.23474
2004-01-31,404.7096774193548,236.82736
2004-02-29,466.9655172413793,214.88649
2004-03-31,484.8709677419355,309.3
2004-04-30,437.0,435.32333
2004-05-31,451.741935483871,616.7113
2004-06-30,546.8,922.0821
2004-07-31,455.8064516129032,1141.3368
2004-08-31,429.7419354838709,1225.0476
2004-09-30,397.6333333333333,1581.2046
