date,flow_{t+1},R-CNN
2018-06-30,974.5666666666667,1058.2235
2018-07-31,1152.483870967742,2306.1963
2018-08-31,1005.9354838709676,1336.3652
2018-09-30,1700.6333333333332,2049.2996
2018-10-31,1071.6129032258063,1431.9602
2018-11-30,566.3666666666667,757.3526
2018-12-31,548.8709677419355,328.23376
2019-01-31,438.94,235.36751
2019-02-28,405.35999999999996,223.24857
2019-03-31,447.71,271.15176
2019-04-30,645.27,468.31357
2019-05-31,843.2899999999998,805.16595
2019-06-30,974.57,1683.28
2019-07-31,1152.48,2168.7058
2019-08-31,1005.94,1541.8673
2019-09-30,1700.63,1759.3894
2019-10-31,1071.61,1385.7843
2019-11-30,566.37,727.72406
2019-12-31,548.87,298.8364
