date,flow,CER-LSTM
2019-03-31,447.71,309.03833
2019-04-30,645.27,538.31433
2019-05-31,843.2900000000001,795.3621
2019-06-30,974.5700000000002,1685.5582
2019-07-31,1152.48,2148.167
2019-08-31,1005.9400000000002,1490.1876
2019-09-30,1700.63,1763.9045
2019-10-31,1071.61,1405.845
2019-11-30,566.37,758.6059
2019-12-31,548.87,350.8816
